"","image","trialnum","condition","l_block_trial_key_resp.keys","l_block_trial_key_resp.rt","v_block_trial_key_resp.keys","v_block_trial_key_resp.rt","vtarget","Run","PartID","ltarget","expName"
"171","J.png",303,"R","None",NA,"",NA,3,5,"f002",FALSE,"visual"
"172","B.png",304,"R","None",NA,"",NA,3,5,"f002",FALSE,"visual"
"173","M.png",305,"R","None",NA,"",NA,3,5,"f002",FALSE,"visual"
"174","A.png",306,"R","None",NA,"",NA,3,5,"f002",FALSE,"visual"
"175","L.png",307,"R","None",NA,"",NA,3,5,"f002",FALSE,"visual"
"176","K.png",308,"R","None",NA,"",NA,3,5,"f002",FALSE,"visual"
"177","K.png",309,"R","None",NA,"",NA,3,5,"f002",FALSE,"visual"
"178","K.png",310,"R","None",NA,"",NA,3,5,"f002",FALSE,"visual"
"179","D.png",311,"R","None",NA,"",NA,3,5,"f002",FALSE,"visual"
"180","M.png",312,"R","None",NA,"",NA,3,5,"f002",FALSE,"visual"
"181","blank.png",0,"B","",NA,"",NA,3,5,"f002",FALSE,"visual"
"182","blank.png",0,"B","",NA,"",NA,3,5,"f002",FALSE,"visual"
"183","blank.png",0,"B","",NA,"",NA,3,5,"f002",FALSE,"visual"
"184","blank.png",0,"B","",NA,"",NA,3,5,"f002",FALSE,"visual"
"185","blank.png",0,"B","",NA,"",NA,3,5,"f002",FALSE,"visual"
"186","blank.png",0,"B","",NA,"",NA,3,5,"f002",FALSE,"visual"
"187","blank.png",0,"B","",NA,"",NA,3,5,"f002",FALSE,"visual"
"188","blank.png",0,"B","",NA,"",NA,3,5,"f002",FALSE,"visual"
"189","blank.png",0,"B","",NA,"",NA,3,5,"f002",FALSE,"visual"
"190","blank.png",0,"B","",NA,"",NA,3,5,"f002",FALSE,"visual"
"191","blank.png",0,"B","",NA,"",NA,3,5,"f002",FALSE,"visual"
"192","blank.png",0,"B","",NA,"",NA,3,5,"f002",FALSE,"visual"
"193","Alien7.bmp",241,"S","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"194","Alien8.bmp",242,"S","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"195","Alien9.bmp",243,"S","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"196","Alien4.bmp",244,"S","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"197","Alien5.bmp",245,"S","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"198","Alien6.bmp",246,"S","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"199","Alien10.bmp",247,"S","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"200","Alien11.bmp",248,"S","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"201","Alien12.bmp",249,"S","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"202","Alien7.bmp",250,"S","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"203","Alien8.bmp",251,"S","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"204","Alien9.bmp",252,"S","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"205","Alien4.bmp",253,"S","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"206","Alien5.bmp",254,"S","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"207","Alien6.bmp",255,"S","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"208","Alien10.bmp",256,"S","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"209","Alien11.bmp",257,"S","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"210","Alien12.bmp",258,"S","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"211","Alien1.bmp",259,"S","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"212","Alien2.bmp",260,"S","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"213","Alien3.bmp",261,"S","",NA,"3",0.183669655118,3,5,"f002",FALSE,"visual"
"214","Alien7.bmp",262,"S","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"215","Alien8.bmp",263,"S","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"216","Alien9.bmp",264,"S","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"217","blank.png",0,"B","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"218","blank.png",0,"B","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"219","blank.png",0,"B","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"220","blank.png",0,"B","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"221","blank.png",0,"B","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"222","blank.png",0,"B","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"223","blank.png",0,"B","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"224","blank.png",0,"B","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"225","blank.png",0,"B","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"226","blank.png",0,"B","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"227","blank.png",0,"B","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"228","blank.png",0,"B","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"229","Alien1.bmp",265,"S","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"230","Alien2.bmp",266,"S","",NA,"3",0.975452458486,3,5,"f002",FALSE,"visual"
"231","Alien3.bmp",267,"S","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"232","Alien10.bmp",268,"S","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"233","Alien11.bmp",269,"S","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"234","Alien12.bmp",270,"S","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"235","Alien4.bmp",271,"S","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"236","Alien5.bmp",272,"S","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"237","Alien6.bmp",273,"S","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"238","Alien1.bmp",274,"S","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"239","Alien2.bmp",275,"S","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"240","Alien3.bmp",276,"S","",NA,"3",0.0169164701365,3,5,"f002",FALSE,"visual"
"241","Alien10.bmp",277,"S","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"242","Alien11.bmp",278,"S","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"243","Alien12.bmp",279,"S","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"244","Alien7.bmp",280,"S","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"245","Alien8.bmp",281,"S","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"246","Alien9.bmp",282,"S","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"247","Alien4.bmp",283,"S","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"248","Alien5.bmp",284,"S","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"249","Alien6.bmp",285,"S","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"250","Alien1.bmp",286,"S","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"251","Alien2.bmp",287,"S","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"252","Alien3.bmp",288,"S","",NA,"3",0.0335371186957,3,5,"f002",FALSE,"visual"
"253","blank.png",0,"B","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"254","blank.png",0,"B","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"255","blank.png",0,"B","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"256","blank.png",0,"B","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"257","blank.png",0,"B","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"258","blank.png",0,"B","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"259","blank.png",0,"B","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"260","blank.png",0,"B","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"261","blank.png",0,"B","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"262","blank.png",0,"B","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"263","blank.png",0,"B","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"264","blank.png",0,"B","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"265","Alien4.bmp",289,"S","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"266","Alien5.bmp",290,"S","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"267","Alien6.bmp",291,"S","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"268","Alien1.bmp",292,"S","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"269","Alien2.bmp",293,"S","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"270","Alien3.bmp",294,"S","",NA,"3",0.0503693935461,3,5,"f002",FALSE,"visual"
"271","Alien10.bmp",295,"S","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"272","Alien11.bmp",296,"S","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"273","Alien12.bmp",297,"S","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"274","Alien4.bmp",298,"S","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"275","Alien5.bmp",299,"S","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"276","Alien6.bmp",300,"S","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"277","Alien7.bmp",301,"S","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"278","Alien8.bmp",302,"S","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"279","Alien9.bmp",303,"S","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"280","Alien1.bmp",304,"S","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"281","Alien2.bmp",305,"S","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"282","Alien3.bmp",306,"S","",NA,"3",0.0669564772397,3,5,"f002",FALSE,"visual"
"283","Alien10.bmp",307,"S","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"284","Alien11.bmp",308,"S","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"285","Alien12.bmp",309,"S","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"286","Alien4.bmp",310,"S","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"287","Alien5.bmp",311,"S","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"288","Alien6.bmp",312,"S","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"289","Alien7.bmp",313,"S","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"290","Alien8.bmp",314,"S","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"291","Alien9.bmp",315,"S","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"292","Alien1.bmp",316,"S","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"293","Alien2.bmp",317,"S","",NA,"3",0.983658960089,3,5,"f002",FALSE,"visual"
"294","Alien3.bmp",318,"S","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"295","Alien7.bmp",319,"S","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"296","Alien8.bmp",320,"S","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"297","Alien9.bmp",321,"S","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"298","Alien10.bmp",322,"S","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"299","Alien11.bmp",323,"S","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"300","Alien12.bmp",324,"S","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"301","Alien4.bmp",325,"S","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"302","Alien5.bmp",326,"S","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"303","Alien6.bmp",327,"S","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"304","Alien10.bmp",328,"S","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"305","Alien11.bmp",329,"S","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"306","Alien12.bmp",330,"S","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"307","Alien4.bmp",331,"S","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"308","Alien5.bmp",332,"S","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"309","Alien6.bmp",333,"S","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"310","Alien7.bmp",334,"S","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"311","Alien8.bmp",335,"S","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"312","Alien9.bmp",336,"S","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"313","blank.png",0,"B","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"314","blank.png",0,"B","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"315","blank.png",0,"B","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"316","blank.png",0,"B","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"317","blank.png",0,"B","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"318","blank.png",0,"B","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"319","blank.png",0,"B","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"320","blank.png",0,"B","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"321","blank.png",0,"B","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"322","blank.png",0,"B","",NA,"None",NA,3,5,"f002",FALSE,"visual"
"323","blank.png",0,"B","",NA,"None",NA,3,5,"f002",FALSE,"visual"
