"","image","trialnum","condition","l_block_trial_key_resp.keys","l_block_trial_key_resp.rt","v_block_trial_key_resp.keys","v_block_trial_key_resp.rt","vtarget","Run","PartID","ltarget","expName"
"72","Alien6.bmp",396,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"73","Alien10.bmp",397,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"74","Alien8.bmp",398,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"75","Alien1.bmp",399,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"76","Alien9.bmp",400,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"77","Alien11.bmp",401,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"78","Alien4.bmp",402,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"79","Alien6.bmp",403,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"80","Alien12.bmp",404,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"81","Alien4.bmp",405,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"82","Alien3.bmp",406,"R","",NA,"3",0.52528894553,3,3,"f002",FALSE,"visual"
"83","Alien6.bmp",407,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"84","Alien2.bmp",408,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"85","blank.png",0,"B","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"86","blank.png",0,"B","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"87","blank.png",0,"B","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"88","blank.png",0,"B","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"89","blank.png",0,"B","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"90","blank.png",0,"B","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"91","blank.png",0,"B","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"92","blank.png",0,"B","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"93","blank.png",0,"B","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"94","blank.png",0,"B","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"95","blank.png",0,"B","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"96","blank.png",0,"B","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"97","Alien2.bmp",409,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"98","Alien6.bmp",410,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"99","Alien1.bmp",411,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"100","Alien5.bmp",412,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"101","Alien3.bmp",413,"R","",NA,"3",0.567000993062,3,3,"f002",FALSE,"visual"
"102","Alien3.bmp",414,"R","",NA,"3",0.658740531653,3,3,"f002",FALSE,"visual"
"103","Alien7.bmp",415,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"104","Alien4.bmp",416,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"105","Alien2.bmp",417,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"106","Alien12.bmp",418,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"107","Alien9.bmp",419,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"108","Alien11.bmp",420,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"109","Alien12.bmp",421,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"110","Alien7.bmp",422,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"111","Alien8.bmp",423,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"112","Alien10.bmp",424,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"113","Alien11.bmp",425,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"114","Alien3.bmp",426,"R","",NA,"3",0.492053053342,3,3,"f002",FALSE,"visual"
"115","Alien1.bmp",427,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"116","Alien10.bmp",428,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"117","Alien2.bmp",429,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"118","Alien9.bmp",430,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"119","Alien8.bmp",431,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"120","Alien1.bmp",432,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"121","blank.png",0,"B","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"122","blank.png",0,"B","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"123","blank.png",0,"B","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"124","blank.png",0,"B","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"125","blank.png",0,"B","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"126","blank.png",0,"B","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"127","blank.png",0,"B","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"128","blank.png",0,"B","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"129","blank.png",0,"B","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"130","blank.png",0,"B","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"131","blank.png",0,"B","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"132","blank.png",0,"B","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"133","Alien7.bmp",433,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"134","Alien11.bmp",434,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"135","Alien9.bmp",435,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"136","Alien10.bmp",436,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"137","Alien6.bmp",437,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"138","Alien4.bmp",438,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"139","Alien1.bmp",439,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"140","Alien5.bmp",440,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"141","Alien2.bmp",441,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"142","Alien4.bmp",442,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"143","Alien8.bmp",443,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"144","Alien1.bmp",444,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"145","Alien9.bmp",445,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"146","Alien8.bmp",446,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"147","Alien3.bmp",447,"R","",NA,"3",0.458691436797,3,3,"f002",FALSE,"visual"
"148","Alien3.bmp",448,"R","",NA,"3",0.517138763797,3,3,"f002",FALSE,"visual"
"149","Alien6.bmp",449,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"150","Alien6.bmp",450,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"151","Alien5.bmp",451,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"152","Alien12.bmp",452,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"153","Alien5.bmp",453,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"154","Alien7.bmp",454,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"155","Alien2.bmp",455,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"156","Alien4.bmp",456,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"157","blank.png",0,"B","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"158","blank.png",0,"B","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"159","blank.png",0,"B","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"160","blank.png",0,"B","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"161","blank.png",0,"B","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"162","blank.png",0,"B","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"163","blank.png",0,"B","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"164","blank.png",0,"B","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"165","blank.png",0,"B","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"166","blank.png",0,"B","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"167","blank.png",0,"B","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"168","blank.png",0,"B","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"169","M.png",433,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"170","K.png",434,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"171","B.png",435,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"172","D.png",436,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"173","G.png",437,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"174","C.png",438,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"175","M.png",439,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"176","K.png",440,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"177","B.png",441,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"178","E.png",442,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"179","L.png",443,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"180","H.png",444,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"181","A.png",445,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"182","J.png",446,"S","3",0.675255935639,"",NA,3,3,"f002",FALSE,"visual"
"183","F.png",447,"S","3",0.217070810031,"",NA,3,3,"f002",FALSE,"visual"
"184","M.png",448,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"185","K.png",449,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"186","B.png",450,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"187","E.png",451,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"188","L.png",452,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"189","H.png",453,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"190","A.png",454,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"191","J.png",455,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"192","F.png",456,"S","3",0.067261970602,"",NA,3,3,"f002",FALSE,"visual"
"193","blank.png",0,"B","",NA,"",NA,3,3,"f002",FALSE,"visual"
"194","blank.png",0,"B","",NA,"",NA,3,3,"f002",FALSE,"visual"
"195","blank.png",0,"B","",NA,"",NA,3,3,"f002",FALSE,"visual"
"196","blank.png",0,"B","",NA,"",NA,3,3,"f002",FALSE,"visual"
"197","blank.png",0,"B","",NA,"",NA,3,3,"f002",FALSE,"visual"
"198","blank.png",0,"B","",NA,"",NA,3,3,"f002",FALSE,"visual"
"199","blank.png",0,"B","",NA,"",NA,3,3,"f002",FALSE,"visual"
"200","blank.png",0,"B","",NA,"",NA,3,3,"f002",FALSE,"visual"
"201","blank.png",0,"B","",NA,"",NA,3,3,"f002",FALSE,"visual"
"202","blank.png",0,"B","",NA,"",NA,3,3,"f002",FALSE,"visual"
"203","blank.png",0,"B","",NA,"",NA,3,3,"f002",FALSE,"visual"
"204","blank.png",0,"B","",NA,"",NA,3,3,"f002",FALSE,"visual"
"205","D.png",457,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"206","G.png",458,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"207","C.png",459,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"208","A.png",460,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"209","J.png",461,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"210","F.png",462,"S","3",0.0169508880936,"",NA,3,3,"f002",FALSE,"visual"
"211","M.png",463,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"212","K.png",464,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"213","B.png",465,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"214","D.png",466,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"215","G.png",467,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"216","C.png",468,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"217","E.png",469,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"218","L.png",470,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"219","H.png",471,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"220","D.png",472,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"221","G.png",473,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"222","C.png",474,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"223","A.png",475,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"224","J.png",476,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"225","F.png",477,"S","3",0.175316949375,"",NA,3,3,"f002",FALSE,"visual"
"226","E.png",478,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"227","L.png",479,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"228","H.png",480,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"229","M.png",481,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"230","K.png",482,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"231","B.png",483,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"232","E.png",484,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"233","L.png",485,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"234","H.png",486,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"235","A.png",487,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"236","J.png",488,"S","3",0.858730462845,"",NA,3,3,"f002",FALSE,"visual"
"237","F.png",489,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"238","D.png",490,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"239","G.png",491,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"240","C.png",492,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"241","E.png",493,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"242","L.png",494,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"243","H.png",495,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"244","M.png",496,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"245","K.png",497,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"246","B.png",498,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"247","A.png",499,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"248","J.png",500,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"249","F.png",501,"S","3",0.041950696148,"",NA,3,3,"f002",FALSE,"visual"
"250","D.png",502,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"251","G.png",503,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"252","C.png",504,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"253","blank.png",0,"B","",NA,"",NA,3,3,"f002",FALSE,"visual"
"254","blank.png",0,"B","",NA,"",NA,3,3,"f002",FALSE,"visual"
"255","blank.png",0,"B","",NA,"",NA,3,3,"f002",FALSE,"visual"
"256","blank.png",0,"B","",NA,"",NA,3,3,"f002",FALSE,"visual"
"257","blank.png",0,"B","",NA,"",NA,3,3,"f002",FALSE,"visual"
"258","blank.png",0,"B","",NA,"",NA,3,3,"f002",FALSE,"visual"
"259","blank.png",0,"B","",NA,"",NA,3,3,"f002",FALSE,"visual"
"260","blank.png",0,"B","",NA,"",NA,3,3,"f002",FALSE,"visual"
"261","blank.png",0,"B","",NA,"",NA,3,3,"f002",FALSE,"visual"
"262","blank.png",0,"B","",NA,"",NA,3,3,"f002",FALSE,"visual"
"263","blank.png",0,"B","",NA,"",NA,3,3,"f002",FALSE,"visual"
"264","blank.png",0,"B","",NA,"",NA,3,3,"f002",FALSE,"visual"
"265","M.png",505,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"266","K.png",506,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"267","B.png",507,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"268","D.png",508,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"269","G.png",509,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"270","C.png",510,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"271","E.png",511,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"272","L.png",512,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"273","H.png",513,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"274","A.png",514,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"275","J.png",515,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"276","F.png",516,"S","3",0.0169491814449,"",NA,3,3,"f002",FALSE,"visual"
"277","E.png",517,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"278","L.png",518,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"279","H.png",519,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"280","D.png",520,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"281","G.png",521,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"282","C.png",522,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"283","M.png",523,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"284","K.png",524,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"285","B.png",525,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"286","A.png",526,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"287","J.png",527,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"288","F.png",528,"S","3",0.116985960398,"",NA,3,3,"f002",FALSE,"visual"
"289","Alien11.bmp",457,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"290","Alien8.bmp",458,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"291","Alien12.bmp",459,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"292","Alien6.bmp",460,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"293","Alien10.bmp",461,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"294","Alien2.bmp",462,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"295","Alien12.bmp",463,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"296","Alien4.bmp",464,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"297","Alien12.bmp",465,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"298","Alien7.bmp",466,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"299","Alien3.bmp",467,"R","",NA,"3",0.483807013836,3,3,"f002",FALSE,"visual"
"300","Alien1.bmp",468,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"301","Alien11.bmp",469,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"302","Alien10.bmp",470,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"303","Alien1.bmp",471,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"304","Alien11.bmp",472,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"305","Alien10.bmp",473,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"306","Alien7.bmp",474,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"307","Alien2.bmp",475,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"308","Alien3.bmp",476,"R","",NA,"3",0.492067844141,3,3,"f002",FALSE,"visual"
"309","Alien5.bmp",477,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"310","Alien9.bmp",478,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"311","Alien9.bmp",479,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"312","Alien8.bmp",480,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"313","blank.png",0,"B","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"314","blank.png",0,"B","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"315","blank.png",0,"B","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"316","blank.png",0,"B","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"317","blank.png",0,"B","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"318","blank.png",0,"B","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"319","blank.png",0,"B","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"320","blank.png",0,"B","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"321","blank.png",0,"B","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"322","blank.png",0,"B","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"323","blank.png",0,"B","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"324","blank.png",0,"B","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"325","Alien6.bmp",481,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"326","Alien12.bmp",482,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"327","Alien2.bmp",483,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"328","Alien5.bmp",484,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"329","Alien7.bmp",485,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
